,series_id,year,period,value,footnotes
22878,PCU3313153313153Z             ,1998,M11,146.3,          
22879,PCU3313153313153Z             ,1998,M12,144.6,          
22880,PCU3313153313153Z             ,1998,M13,150.8,          
22881,PCU3313153313153Z             ,1999,M01,142.9,          
22882,PCU3313153313153Z             ,1999,M02,142.2,          
22883,PCU3313153313153Z             ,1999,M03,141.1,          
22884,PCU3313153313153Z             ,1999,M04,140.4,          
22885,PCU3313153313153Z             ,1999,M05,141.7,          
22886,PCU3313153313153Z             ,1999,M06,144.5,          
22887,PCU3313153313153Z             ,1999,M07,146.0,          
22888,PCU3313153313153Z             ,1999,M08,146.9,          
22889,PCU3313153313153Z             ,1999,M09,147.5,          
22890,PCU3313153313153Z             ,1999,M10,149.2,          
22891,PCU3313153313153Z             ,1999,M11,149.5,          
22892,PCU3313153313153Z             ,1999,M12,150.2,          
22893,PCU3313153313153Z             ,1999,M13,145.2,          
22894,PCU3313153313153Z             ,2000,M01,152.9,          
22895,PCU3313153313153Z             ,2000,M02,155.2,          
22896,PCU3313153313153Z             ,2000,M03,157.1,          
22897,PCU3313153313153Z             ,2000,M04,160.7,          
22898,PCU3313153313153Z             ,2000,M05,158.3,          
22899,PCU3313153313153Z             ,2000,M06,154.5,          
22900,PCU3313153313153Z             ,2000,M07,155.6,          
22901,PCU3313153313153Z             ,2000,M08,156.2,          
22902,PCU3313153313153Z             ,2000,M09,158.0,          
22903,PCU3313153313153Z             ,2000,M10,157.1,          
22904,PCU3313153313153Z             ,2000,M11,156.2,          
22905,PCU3313153313153Z             ,2000,M12,155.9,          
22906,PCU3313153313153Z             ,2000,M13,156.5,          
22907,PCU3313153313153Z             ,2001,M01,156.2,          
22908,PCU3313153313153Z             ,2001,M02,156.5,          
22909,PCU3313153313153Z             ,2001,M03,156.0,          
22910,PCU3313153313153Z             ,2001,M04,156.1,          
22911,PCU3313153313153Z             ,2001,M05,156.0,          
22912,PCU3313153313153Z             ,2001,M06,154.7,          
22913,PCU3313153313153Z             ,2001,M07,154.7,          
22914,PCU3313153313153Z             ,2001,M08,154.4,          
22915,PCU3313153313153Z             ,2001,M09,153.0,          
22916,PCU3313153313153Z             ,2001,M10,150.0,          
22917,PCU3313153313153Z             ,2001,M11,149.6,          
22918,PCU3313153313153Z             ,2001,M12,148.5,          
22919,PCU3313153313153Z             ,2001,M13,153.8,          
22920,PCU3313153313153Z             ,2002,M01,148.3,          
22921,PCU3313153313153Z             ,2002,M02,148.3,          
22922,PCU3313153313153Z             ,2002,M03,148.5,          
22923,PCU3313153313153Z             ,2002,M04,143.5,          
22924,PCU3313153313153Z             ,2002,M05,143.5,          
22925,PCU3313153313153Z             ,2002,M06,143.6,          
22926,PCU3313153313153Z             ,2002,M07,143.6,          
22927,PCU3313153313153Z             ,2002,M08,143.6,          
22928,PCU3313153313153Z             ,2002,M09,143.6,          
22929,PCU3313153313153Z             ,2002,M10,144.6,          
22930,PCU3313153313153Z             ,2002,M11,144.6,          
22931,PCU3313153313153Z             ,2002,M12,145.1,          
22932,PCU3313153313153Z             ,2002,M13,145.1,          
22933,PCU3313153313153Z             ,2003,M01,145.3,          
22934,PCU3313153313153Z             ,2003,M02,145.3,          
22935,PCU3313153313153Z             ,2003,M03,145.3,          
22936,PCU3313153313153Z             ,2003,M04,145.3,          
22937,PCU3313153313153Z             ,2003,M05,145.3,          
22938,PCU3313153313153Z             ,2003,M06,145.5,          
22939,PCU3313153313153Z             ,2003,M07,145.5,          
22940,PCU3313153313153Z             ,2003,M08,145.5,          
22941,PCU3313153313153Z             ,2003,M09,145.5,          
22942,PCU3313153313153Z             ,2003,M10,145.5,          
22943,PCU3313153313153Z             ,2003,M11,145.5,          
22944,PCU3313153313153Z             ,2003,M12,145.5,          
22945,PCU3313153313153Z             ,2003,M13,145.4,          
22946,PCU3313153313153Z             ,2004,M01,143.5,          
22947,PCU3313153313153Z             ,2004,M02,145.3,          
22948,PCU3313153313153Z             ,2004,M03,145.8,          
22949,PCU3313153313153Z             ,2004,M05,153.4,          
22950,PCU3313153313153Z             ,2004,M06,149.3,          
22951,PCU3313153313153Z             ,2004,M07,149.3,          
22952,PCU3313153313153Z             ,2004,M08,149.3,          
22953,PCU3313153313153Z             ,2004,M09,153.6,          
22954,PCU3313153313153Z             ,2004,M12,158.5,          
22955,PCU3313153313153Z             ,2004,M13,150.1,          
22956,PCU3313153313153Z             ,2005,M01,159.6,          
22957,PCU3313153313153Z             ,2005,M02,161.6,          
22958,PCU3313153313153Z             ,2005,M03,163.2,          
22959,PCU3313153313153Z             ,2005,M04,165.3,          
22960,PCU3313153313153Z             ,2005,M05,163.7,          
22961,PCU3313153313153Z             ,2005,M06,160.1,          
22962,PCU3313153313153Z             ,2005,M07,159.1,          
22963,PCU3313153313153Z             ,2005,M08,159.2,          
22964,PCU3313153313153Z             ,2005,M09,159.6,          
22965,PCU3313153313153Z             ,2005,M10,160.6,          
22966,PCU3313153313153Z             ,2005,M11,162.4,          
22967,PCU3313153313153Z             ,2005,M12,166.2,          
22968,PCU3313153313153Z             ,2005,M13,161.7,          
22969,PCU3313153313153Z             ,2006,M01,170.1,          
22970,PCU3313153313153Z             ,2006,M02,176.5,          
22971,PCU3313153313153Z             ,2006,M03,179.2,          
22972,PCU3313153313153Z             ,2006,M04,181.4,          
22973,PCU3313153313153Z             ,2006,M05,190.5,          
22974,PCU3313153313153Z             ,2006,M06,191.5,          
22975,PCU3313153313153Z             ,2006,M07,187.5,          
22976,PCU3313153313153Z             ,2006,M08,185.0,          
22977,PCU3313153313153Z             ,2006,M09,183.8,          
22978,PCU3313153313153Z             ,2006,M10,184.4,          
22979,PCU3313153313153Z             ,2006,M11,188.2,          
22980,PCU3313153313153Z             ,2006,M12,190.0,          
22981,PCU3313153313153Z             ,2006,M13,184.0,          
22982,PCU3313153313153Z             ,2007,M01,193.8,          
22983,PCU3313153313153Z             ,2007,M02,196.3,          
22984,PCU3313153313153Z             ,2007,M03,197.0,          
22985,PCU3313153313153Z             ,2007,M04,198.4,          
22986,PCU3313153313153Z             ,2007,M05,198.7,          
22987,PCU3313153313153Z             ,2007,M06,200.2,          
22988,PCU3313153313153Z             ,2007,M07,195.6,          
22989,PCU3313153313153Z             ,2007,M08,194.3,          
22990,PCU3313153313153Z             ,2007,M09,190.1,          
22991,PCU3313153313153Z             ,2007,M10,186.0,          
22992,PCU3313153313153Z             ,2007,M11,187.7,          
22993,PCU3313153313153Z             ,2007,M12,186.5,          
22994,PCU3313153313153Z             ,2007,M13,193.7,          
22995,PCU3313153313153Z             ,2008,M01,184.9,          
22996,PCU3313153313153Z             ,2008,M02,186.7,          
22997,PCU3313153313153Z             ,2008,M03,197.4,          
22998,PCU3313153313153Z             ,2008,M04,201.3,          
22999,PCU3313153313153Z             ,2008,M05,201.2,          
23000,PCU3313153313153Z             ,2008,M06,202.4,          
23001,PCU3313153313153Z             ,2008,M07,205.4,          
23002,PCU3313153313153Z             ,2008,M08,201.2,          
23003,PCU3313153313153Z             ,2008,M09,199.4,          
23004,PCU3313153313153Z             ,2008,M10,196.3,          
23005,PCU3313153313153Z             ,2008,M11,188.6,          
23006,PCU3313153313153Z             ,2008,M12,182.5,          
23007,PCU3313153313153Z             ,2008,M13,195.6,          
23008,PCU3313153313153Z             ,2009,M01,162.7,          
23009,PCU3313153313153Z             ,2009,M02,155.5,          
23010,PCU3313153313153Z             ,2009,M03,149.3,          
23011,PCU3313153313153Z             ,2009,M04,146.7,          
23012,PCU3313153313153Z             ,2009,M05,149.2,          
23013,PCU3313153313153Z             ,2009,M06,149.5,          
23014,PCU3313153313153Z             ,2009,M07,151.9,          
23015,PCU3313153313153Z             ,2009,M08,157.7,          
23016,PCU3313153313153Z             ,2009,M09,161.7,          
23017,PCU3313153313153Z             ,2009,M10,161.7,          
23018,PCU3313153313153Z             ,2009,M11,160.8,          
23019,PCU3313153313153Z             ,2009,M12,166.0,          
23020,PCU3313153313153Z             ,2009,M13,156.1,          
23021,PCU3313153313153Z             ,2010,M01,174.4,          
23022,PCU3313153313153Z             ,2010,M02,176.0,          
23023,PCU3313153313153Z             ,2010,M03,175.9,          
23024,PCU3313153313153Z             ,2010,M04,184.1,          
23025,PCU3313153313153Z             ,2010,M05,180.7,          
23026,PCU3313153313153Z             ,2010,M06,174.4,          
23027,PCU3313153313153Z             ,2010,M07,171.2,          
23028,PCU3313153313153Z             ,2010,M08,175.7,          
23029,PCU3313153313153Z             ,2010,M09,178.4,          
23030,PCU3313153313153Z             ,2010,M10,182.9,          
23031,PCU3313153313153Z             ,2010,M11,187.9,          
23032,PCU3313153313153Z             ,2010,M12,187.0,          
23033,PCU3313153313153Z             ,2010,M13,179.1,          
23034,PCU3313153313153Z             ,2011,M01,189.5,          
23035,PCU3313153313153Z             ,2011,M02,190.1,          
23036,PCU3313153313153Z             ,2011,M03,196.5,          
23037,PCU3313153313153Z             ,2011,M04,203.9,          
23038,PCU3313153313153Z             ,2011,M05,208.5,          
23039,PCU3313153313153Z             ,2011,M06,207.5,          
23040,PCU3313153313153Z             ,2011,M07,202.6,          
23041,PCU3313153313153Z             ,2011,M08,202.4,          
23042,PCU3313153313153Z             ,2011,M09,198.7,          
23043,PCU3313153313153Z             ,2011,M10,195.1,          
23044,PCU3313153313153Z             ,2011,M11,191.4,          
23045,PCU3313153313153Z             ,2011,M12,187.5,          
23046,PCU3313153313153Z             ,2011,M13,197.8,          
23047,PCU3313153313153Z             ,2012,M01,184.2,          
23048,PCU3313153313153Z             ,2012,M02,188.4,          
23049,PCU3313153313153Z             ,2012,M03,190.4,          
23050,PCU3313153313153Z             ,2012,M04,189.1,          
23051,PCU3313153313153Z             ,2012,M05,184.4,          
23052,PCU3313153313153Z             ,2012,M06,183.2,          
23053,PCU3313153313155              ,1967,M01,48.7,          
23054,PCU3313153313155              ,1967,M02,49.2,          
23055,PCU3313153313155              ,1967,M03,49.2,          
23056,PCU3313153313155              ,1967,M04,49.2,          
23057,PCU3313153313155              ,1967,M05,49.2,          
23058,PCU3313153313155              ,1967,M06,49.2,          
23059,PCU3313153313155              ,1967,M07,49.2,          
23060,PCU3313153313155              ,1967,M08,49.2,          
23061,PCU3313153313155              ,1967,M09,49.2,          
23062,PCU3313153313155              ,1967,M10,49.2,          
23063,PCU3313153313155              ,1967,M11,49.2,          
23064,PCU3313153313155              ,1967,M12,49.2,          
23065,PCU3313153313155              ,1967,M13,49.1,          
23066,PCU3313153313155              ,1968,M01,49.2,          
23067,PCU3313153313155              ,1968,M02,49.2,          
23068,PCU3313153313155              ,1968,M03,49.2,          
23069,PCU3313153313155              ,1968,M04,49.2,          
23070,PCU3313153313155              ,1968,M05,49.2,          
23071,PCU3313153313155              ,1968,M06,49.2,          
23072,PCU3313153313155              ,1968,M07,49.3,          
23073,PCU3313153313155              ,1968,M08,49.3,          
23074,PCU3313153313155              ,1968,M09,49.3,          
23075,PCU3313153313155              ,1968,M10,49.3,          
23076,PCU3313153313155              ,1968,M11,49.3,          
23077,PCU3313153313155              ,1968,M12,49.3,          
23078,PCU3313153313155              ,1968,M13,49.2,          
23079,PCU3313153313155              ,1969,M01,49.3,          
